Date,Baseline_GARCH,Regime_Adjustment,Regime_Aware_GARCH,Mu,Nu,Actual_Return
2018-11-30,0.012794968527991037,1.006433807420334,0.012877288891449366,0.0006540816722466849,6.358531864958928,0.008137547716617559
2018-12-03,0.012370616468070314,1.0064251143248906,0.01245009909314704,0.0006539655002438596,6.384787528087395,0.010882001794362436
2018-12-04,0.012195752507691376,1.00644897585512,0.012274402621148497,0.0006539655002438596,6.384787528087395,-0.03290022883855611
2018-12-06,0.015865874985182583,1.0064497646888084,0.015968206145419064,0.0006539655002438596,6.384787528087395,-0.0015233879141442856
2018-12-07,0.01505092423905725,1.0063813583184786,0.01514696957965095,0.0006539655002438596,6.384787528087395,-0.02359633545632224
2018-12-10,0.016279534061517737,1.0064058961850484,0.016383819066656778,0.0006539655002438596,6.384787528087395,0.0017606032229163218
2018-12-11,0.015428915082378895,1.0063447255975557,0.015526807314844578,0.0006539655002438596,6.384787528087395,-0.00035640967530566644
2018-12-12,0.014625830130315168,1.006400357696805,0.014719440674761892,0.0006539655002438596,6.384787528087395,0.005404871010351243
2018-12-13,0.013949515663335481,1.0064264501453066,0.01403916153029708,0.0006539655002438596,6.384787528087395,-0.00019995031241503897
2018-12-14,0.013229705721637904,1.0064387200045846,0.01331488809252258,0.0006539655002438596,6.384787528087395,-0.019271212268699812
2018-12-17,0.014106262424579474,1.0064243784205,0.014196886392493852,0.0006539655002438596,6.384787528087395,-0.020992284828576645
2018-12-18,0.015096178964464434,1.0064031922452596,0.015192842700542743,0.0006539655002438596,6.384787528087395,8.639685378910398e-05
2018-12-19,0.014309463054696976,1.0063827785959962,0.014400797189202695,0.0006539655002438596,6.384787528087395,-0.015515459175936802
2018-12-20,0.01453933896583808,1.006264934345833,0.014630426969890867,0.0006539655002438596,6.384787528087395,-0.015897809484103957
2018-12-21,0.014786154704949823,1.0055502287125462,0.014868221245341385,0.0006539655002438596,6.384787528087395,-0.02080312049854063
2018-12-24,0.015639851378162147,0.9929560937776386,0.015529685731722703,0.0006539655002438596,6.384787528087395,-0.02748657287831441
2018-12-26,0.017392626661928444,0.9928758595797819,0.017268719147312435,0.0006539655002438596,6.384787528087395,0.048403177670805035
2018-12-27,0.022581691586219924,0.992801749643487,0.02241914291670875,0.0006539655002438596,6.384787528087395,0.008526228968816992
2018-12-28,0.021526191271511754,0.9927200763262413,0.021369482242068416,0.0006539655002438596,6.384787528087395,-0.0012423539102312722
2018-12-31,0.020387381276587,0.9927203566985641,0.02023896841304307,0.0006539655002438596,6.384787528087395,0.008456625862206874
2019-01-02,0.019513534995097087,0.9927212121486837,0.01937150011363854,0.0006486676570733624,6.370478118687876,0.0012676930626261643
2019-01-03,0.01848111589358996,0.9927219849625143,0.018346610054206895,0.0006486676570733624,6.370478118687876,-0.02506833181891511
2019-01-04,0.019386562268418776,0.9927382571625184,0.019245782038722695,0.0006486676570733624,6.370478118687876,0.03375939906034647
2019-01-07,0.02126390673758742,0.9927279039884166,0.02110927356621033,0.0006486676570733624,6.370478118687876,0.006985975995229761
2019-01-08,0.020237677559542665,0.9927199204218641,0.02009034565643254,0.0006486676570733624,6.370478118687876,0.009648587336497393
2019-01-09,0.019384467980228012,0.9927205933880837,0.01924336055584426,0.0006486676570733624,6.370478118687876,0.004089671332822161
2019-01-10,0.018391951976029833,0.9927224177707245,0.01825810303316739,0.0006486676570733624,6.370478118687876,0.004508241374462229
2019-01-11,0.017465706015742686,0.9927260481883207,0.017338661311827215,0.0006486676570733624,6.370478118687876,-0.0001463085444824661
2019-01-14,0.016548374179706636,0.9927568582596435,0.016428511959950567,0.0006486676570733624,6.370478118687876,-0.00527139458724949
2019-01-15,0.01579727451274269,0.9928307346144484,0.015684019659392427,0.0006486676570733624,6.370478118687876,0.010664618879761001
2019-01-16,0.01531911876371783,0.9930258195757833,0.015212280465519657,0.0006486676570733624,6.370478118687876,0.0022195205290883643
2019-01-17,0.014529236474637585,0.9933869629754547,0.014433154095892433,0.0006486676570733624,6.370478118687876,0.007562730706235749
2019-01-18,0.013956011555749563,0.9936419740436641,0.013867278872031184,0.0006486676570733624,6.370478118687876,0.01309691283985578
2019-01-22,0.013835184915650582,0.9944748343602615,0.013758743227335201,0.0006486676570733624,6.370478118687876,-0.014258476827972471
2019-01-23,0.01398100550844853,0.9939115126219245,0.013895882332877536,0.0006486676570733624,6.370478118687876,0.002200489919450871
2019-01-24,0.013267498399789907,0.9928162293949464,0.013172187734782901,0.0006486676570733624,6.370478118687876,0.001374780110977555
2019-01-25,0.012587315812561011,0.9930072941055723,0.012499296415083494,0.0006486676570733624,6.370478118687876,0.008452867700518018
2019-01-28,0.012208549011739544,0.9947524933678629,0.01214448456983167,0.0006486676570733624,6.370478118687876,-0.007877775848708898
2019-01-29,0.01191161722420897,1.0008282826306674,0.01192148340985894,0.0006486676570733624,6.370478118687876,-0.0014573079351148383
2019-01-30,0.011327688570382877,1.0052046376545458,0.01138664508485526,0.0006486676570733624,6.370478118687876,0.015429609891560045
2019-01-31,0.011774696897618144,1.0061906013886264,0.011847589352583194,0.0006486676570733624,6.370478118687876,0.008560648809767757
2019-02-01,0.011416266936579503,1.0059485293911543,0.011484176935989009,0.0006542040938935721,6.369916712036218,0.0008982065848071141
2019-02-04,0.010836132499413557,1.0063006113727169,0.010904406759075629,0.0006542040938935721,6.369916712036218,0.006753381117479676
2019-02-05,0.01047872624795001,1.0063917074749853,0.010545703200837357,0.0006542040938935721,6.369916712036218,0.0046973704373502
2019-02-06,0.010039913056071027,1.0064261808475252,0.010104431353062769,0.0006542040938935721,6.369916712036218,-0.0022269157175087858
2019-02-07,0.009586859286214257,1.0064460184170132,0.009648656357734507,0.0006542040938935721,6.369916712036218,-0.009401193202230233
2019-02-08,0.0096822974407002,1.006458375772558,0.009744829355913918,0.0006542040938935721,6.369916712036218,0.0006759725660127
2019-02-11,0.009204997665538723,1.0064562626178917,0.00926442754786452,0.0006542040938935721,6.369916712036218,0.0007088518038183947
2019-02-12,0.008756628164693735,1.0064412705721013,0.00881303197600181,0.0006542040938935721,6.369916712036218,0.012807852902838604
2019-02-13,0.009222437752724,1.0064540582495827,0.00928195990318323,0.0006542040938935721,6.369916712036218,0.0030194315937109753
2019-02-14,0.008806532510080933,1.0064531103863459,0.00886336203648943,0.0006542040938935721,6.369916712036218,-0.0026551633836986214
2019-02-15,0.00845108855480896,1.0064707320863369,0.008505773284685037,0.0006542040938935721,6.369916712036218,0.010820004664957538
2019-02-19,0.00869940255876907,1.006636142358889,0.008757133032586344,0.0006542040938935721,6.369916712036218,0.0014976213265920058
2019-02-20,0.00828649590300174,1.0066205617564776,0.008341357160872363,0.0006542040938935721,6.369916712036218,0.00177553356074094
2019-02-21,0.007903023858348613,1.0068246562100174,0.007956959279201408,0.0006542040938935721,6.369916712036218,-0.0035326693258413886
2019-02-22,0.007656810401577607,1.0075788954689173,0.007714840567236482,0.0006542040938935721,6.369916712036218,0.006390638694710404
2019-02-25,0.007538236609371914,1.0087651492346332,0.007604310378219035,0.0006542040938935721,6.369916712036218,0.0012311044497517107
2019-02-26,0.007195960276617524,1.0083073891922565,0.007255739919247404,0.0006542040938935721,6.369916712036218,-0.0007907696728402984
2019-02-27,0.006889223287125324,1.0087459751886427,0.006949476263063542,0.0006542040938935721,6.369916712036218,-0.0005441974362980739
2019-02-28,0.006597947007176472,1.013057017527665,0.00668409651689578,0.0006542040938935721,6.369916712036218,-0.002829507598950442
2019-03-01,0.006320164156808729,1.0157888592478526,0.006419952339103904,0.0006616562507012917,6.346493589516428,0.006871656588713028
2019-03-04,0.006384869434120679,1.0158970840364627,0.006486370240076738,0.0006616562507012917,6.346493589516428,-0.003888107395255168
2019-03-05,0.006289714393867487,1.0159164753172356,0.0063898244777699405,0.0006616562507012917,6.346493589516428,-0.001132173489706859
2019-03-06,0.006049048419173162,1.015884282964595,0.006145133215929845,0.0006616562507012917,6.346493589516428,-0.00654547360412503
2019-03-07,0.006263660514859967,1.0156890048111211,0.006361931114812834,0.0006616562507012917,6.346493589516428,-0.008158911138331157
2019-03-08,0.006662570846232994,1.0157849178619318,0.006767738979790083,0.0006616562507012917,6.346493589516428,-0.0021339641314536495
2019-03-11,0.0064332942657196,1.015918274257673,0.006535701208221639,0.0006616562507012917,6.346493589516428,0.014559535563489445
2019-03-12,0.007669287572846865,1.0159290756831538,0.007791452235030614,0.0006616562507012917,6.346493589516428,0.002948965727805163
2019-03-13,0.0073448285747371635,1.0159304771723539,0.007461835198681866,0.0006616562507012917,6.346493589516428,0.0069255467570192835
2019-03-14,0.007300669414442321,1.0159331316788132,0.0074169919415661145,0.0006616562507012917,6.346493589516428,-0.0008683993315961826
2019-03-15,0.0069801403052130616,1.0159331566888985,0.007091355974406517,0.0006616562507012917,6.346493589516428,0.0049725194084307206
2019-03-18,0.0068125408130354,1.015935188952263,0.006921099938136123,0.0006616562507012917,6.346493589516428,0.0036990967989080333
2019-03-19,0.00658320760951842,1.015934424785771,0.006688107236021406,0.0006616562507012917,6.346493589516428,-0.00013057007992675946
2019-03-20,0.00629858344738916,1.0159338812663514,0.006398944328186065,0.0006616562507012917,6.346493589516428,-0.002948696740769673
2019-03-21,0.0061445207059192715,1.0159312127532178,0.006242410372551824,0.0006616562507012917,6.346493589516428,0.010794015494689354
2019-03-22,0.006765429508202065,1.0157903713227192,0.006872258152294258,0.0006616562507012917,6.346493589516428,-0.019156827134273257
2019-03-25,0.00918538126438142,1.0158489558158272,0.00933095996619213,0.0006616562507012917,6.346493589516428,-0.000839372833310059
2019-03-26,0.008738596578182455,1.0158770693145929,0.00887733988176652,0.0006616562507012917,6.346493589516428,0.007157052947934055
2019-03-27,0.008577208110449666,1.0159022675546616,0.008713605168694051,0.0006616562507012917,6.346493589516428,-0.00465514327659887
2019-03-28,0.008340958119522644,1.015915801861261,0.008473711156286043,0.0006616562507012917,6.346493589516428,0.0035830547152617266
2019-03-29,0.007992140193086677,1.0159260527184348,0.008119423439134897,0.0006616562507012917,6.346493589516428,0.006711706043324668
2019-04-01,0.007862834614063308,1.0159257260347168,0.007988055963983168,0.0006623031888422317,6.34151665293861,0.011502195518044496
2019-04-02,0.008289579741871458,1.015926891554049,0.008421606979448886,0.0006623031888422317,6.34151665293861,1.7455554858152623e-05
2019-04-03,0.007893552459436437,1.015900042353857,0.008019060277863867,0.0006623031888422317,6.34151665293861,0.002146072420089187
2019-04-04,0.007535829299608325,1.0158815065667002,0.007655509622115586,0.0006623031888422317,6.34151665293861,0.0020824652429942735
2019-04-05,0.007200741575254877,1.0158854232200834,0.007315128402676251,0.0006623031888422317,6.34151665293861,0.004625717623099122
2019-04-08,0.0069941541607346225,1.0159232887931824,0.007105524097300038,0.0006623031888422317,6.34151665293861,0.0010469117505236662
2019-04-09,0.0066811004178789655,1.0159217088473653,0.006787474953512445,0.0006623031888422317,6.34151665293861,-0.0060859764356695385
2019-04-10,0.006759291832179321,1.0159334070065213,0.006866990380017289,0.0006623031888422317,6.34151665293861,0.003471837754499924
2019-04-11,0.006526029514078113,1.015934263933455,0.00663001699079295,0.0006623031888422317,6.34151665293861,3.8122340342693696e-05
2019-04-12,0.00624686126894045,1.0159363350772963,0.00634641334330367,0.0006623031888422317,6.34151665293861,0.0065875783895457275
2019-04-15,0.006290278471876167,1.015936759772733,0.0063905251287860515,0.0006623031888422317,6.34151665293861,-0.0006295672443571088
2019-04-16,0.006038879475085731,1.0159368499656156,0.0061351201912406075,0.0006623031888422317,6.34151665293861,0.0005092283251399622
2019-04-17,0.005790488324667117,1.0159361370723676,0.005882766340324957,0.0006623031888422317,6.34151665293861,-0.0022764008207388597
2019-04-18,0.005642226116088743,1.0159376358391625,0.005732149861249178,0.0006623031888422317,6.34151665293861,0.0015778468242496745
2019-04-22,0.0054303251647143695,1.0159338115859096,0.005516850942739152,0.0006623031888422317,6.34151665293861,0.0010115058169329091
2019-04-23,0.005226943102934689,1.0159283732964777,0.005310199803877682,0.0006623031888422317,6.34151665293861,0.008802351174995391
2019-04-24,0.005699052409521035,1.015924521310695,0.005789807091067221,0.0006623031888422317,6.34151665293861,-0.0021941686030362366
2019-04-25,0.005554053183863484,1.0159218860797494,0.005642484185937828,0.0006623031888422317,6.34151665293861,-0.0003690417402728576
2019-04-26,0.005350973843287654,1.0159274513651415,0.005436201218932762,0.0006623031888422317,6.34151665293861,0.004674350323304823
2019-04-29,0.005317047566020919,1.0159264755838644,0.005401729394259396,0.0006623031888422317,6.34151665293861,0.0010709485042338864
2019-04-30,0.005122590679867263,1.0159323053011242,0.005204205358511601,0.0006623031888422317,6.34151665293861,0.0009509646987914453
2019-05-01,0.0049139716619876015,1.0158831791358842,0.004992021154163609,0.0006745377126444813,6.299381033368257,-0.00753044585029134
2019-05-02,0.005457540480345017,1.0159007858473394,0.005544319662776169,0.0006745377126444813,6.299381033368257,-0.0021262446486827887
2019-05-03,0.005327573724677983,1.0159349546680785,0.005412468370471573,0.0006745377126444813,6.299381033368257,0.00959212747891747
2019-05-06,0.0059054483899339495,1.0158440995370863,0.005999014902035189,0.0006745377126444813,6.299381033368257,-0.004481013189072523
2019-05-07,0.005910859569570684,1.0069056348924834,0.005951677807658881,0.0006745377126444813,6.299381033368257,-0.016649488088905522
2019-05-08,0.008033104314540327,1.0063869276944022,0.008084411170958886,0.0006745377126444813,6.299381033368257,-0.0016067153894199682
2019-05-09,0.007683710968211549,1.0064503946268484,0.007733273936155157,0.0006745377126444813,6.299381033368257,-0.0030259986619282898
2019-05-10,0.007420649155108165,1.0069059511619338,0.007471895795763187,0.0006745377126444813,6.299381033368257,0.003713394069918638
2019-05-13,0.007144664547867123,1.006429237060189,0.007190599289960889,0.0006745377126444813,6.299381033368257,-0.024426469138497504
2019-05-14,0.010700463468584094,1.0064550033965525,0.01076953499661849,0.0006745377126444813,6.299381033368257,0.007983987523216093
2019-05-15,0.010428042953015453,1.0064635058640015,0.010495444669792327,0.0006745377126444813,6.299381033368257,0.005821994327723055
2019-05-16,0.01003546432014172,1.0064860308145795,0.010100554650960773,0.0006745377126444813,6.299381033368257,0.008855957116499086
2019-05-17,0.00989560832989345,1.0065571911488014,0.009960495725246233,0.0006745377126444813,6.299381033368257,-0.005854437174043804
2019-05-20,0.009634113783789977,1.00663471197115,0.00969803335384271,0.0006745377126444813,6.299381033368257,-0.006772257975405369
2019-05-21,0.00946854988776138,1.0070158316020554,0.009534979639289575,0.0006745377126444813,6.299381033368257,0.008459949093190606
2019-05-22,0.009348473061511445,1.0082735417987716,0.00942581804414055,0.0006745377126444813,6.299381033368257,-0.0028283923638994365
2019-05-23,0.00895333195285602,1.008488756059558,0.00902933460372406,0.0006745377126444813,6.299381033368257,-0.01198569224128196
2019-05-24,0.009471198922672053,1.0103923127072572,0.009569626583589098,0.0006745377126444813,6.299381033368257,0.0013526437720373175
2019-05-28,0.008996869518771065,1.0081839987336088,0.00907049988751913,0.0006745377126444813,6.299381033368257,-0.008410950000260244
2019-05-29,0.009055722755092935,1.0067992151583862,0.009117294562519506,0.0006745377126444813,6.299381033368257,-0.00693591016723137
2019-05-30,0.008960643286902884,1.0066793461362522,0.009020494525019592,0.0006745377126444813,6.299381033368257,0.002096272674997037
2019-05-31,0.008528317313327505,1.0064493004465487,0.008583318993984656,0.0006745377126444813,6.299381033368257,-0.013283205250452958
2019-06-03,0.009318434872694169,1.006402244353478,0.009378093769741127,0.0006588771632114247,6.283962861702173,-0.002769070654307939
2019-06-04,0.008924614823466974,1.0064626456157435,0.008982291446328053,0.0006588771632114247,6.283962861702173,0.021205927081077776
2019-06-05,0.010835824357559214,1.0067802832298454,0.010909294315732322,0.0006588771632114247,6.283962861702173,0.008128726978813691
2019-06-06,0.010565357900807273,1.0065522513444038,0.010634584781316946,0.0006588771632114247,6.283962861702173,0.006116840676004416
2019-06-07,0.010181972553620265,1.0065120305253756,0.010248277869697977,0.0006588771632114247,6.283962861702173,0.010442979247260026
2019-06-10,0.010182512950473573,1.0065514131359639,0.010249222799574428,0.0006588771632114247,6.283962861702173,0.004649220074765499
2019-06-11,0.009752214394923759,1.0064986504376727,0.009815590627269609,0.0006588771632114247,6.283962861702173,-0.0003499414579512858
2019-06-12,0.009266162689756661,1.0065684608339165,0.009327027116465027,0.0006588771632114247,6.283962861702173,-0.002039657827237423
2019-06-13,0.008848877831920966,1.0069030138709862,0.008909961758337378,0.0006588771632114247,6.283962861702173,0.004089010502850191
2019-06-14,0.008488372707135509,1.0096458313984558,0.008570250119115792,0.0006588771632114247,6.283962861702173,-0.0016128117861529605
2019-06-17,0.008110172493753053,1.0144467156010286,0.008227337849245588,0.0006588771632114247,6.283962861702173,0.0009313154323528439
2019-06-18,0.0077224581281189406,1.0156686512251107,0.007843458631128957,0.0006588771632114247,6.283962861702173,0.009670489592970687
2019-06-19,0.00793093258405444,1.015914685770927,0.008057150884000072,0.0006588771632114247,6.283962861702173,0.0029807167930238428
2019-06-20,0.007592603863714172,1.0158904695726692,0.007713253904387853,0.0006588771632114247,6.283962861702173,0.00942760533587314
2019-06-21,0.007788690222674413,1.0157160950456587,0.007911098018495157,0.0006588771632114247,6.283962861702173,-0.0012600162797279978
2019-06-24,0.007447968414768406,1.0157251613358327,0.007565088919714825,0.0006588771632114247,6.283962861702173,-0.0017333884605870258
2019-06-25,0.007146186880766602,1.0152495638249455,0.0072551631137098395,0.0006588771632114247,6.283962861702173,-0.009541775640387554
2019-06-26,0.007597785588360843,1.0140000958684547,0.0077041553149858584,0.0006588771632114247,6.283962861702173,-0.0012346956788039985
2019-06-27,0.007269501596023659,1.013213879097771,0.007365559911214568,0.0006588771632114247,6.283962861702173,0.0038158857925908473
2019-06-28,0.007013219394319123,1.0094579111026134,0.007079549799893717,0.0006588771632114247,6.283962861702173,0.005740941840599626
2019-07-01,0.006896259948403821,1.0071456545803013,0.00694553823989108,0.0006693151229742604,6.269497448632254,0.007643018610953927
2019-07-02,0.006973577572660389,1.0097780023920602,0.0070417652308470795,0.0006693151229742604,6.269497448632254,0.002923847276988696
2019-07-03,0.006701045469638552,1.0141577651606206,0.006795917297728335,0.0006693151229742604,6.269497448632254,0.007643095660684157
2019-07-05,0.006801976944639422,1.0157254067922263,0.006908940799085221,0.0006693151229742604,6.269497448632254,-0.0018075342045486649
2019-07-08,0.006550709935534802,1.0159128776971793,0.0066549505815686645,0.0006693151229742604,6.269497448632254,-0.004847173010123794
2019-07-09,0.006521947733926983,1.0159232646821788,0.006625798433937638,0.0006693151229742604,6.269497448632254,0.0012357930584538906
2019-07-10,0.006242103350685804,1.0159311084841547,0.006341546976334885,0.0006693151229742604,6.269497448632254,0.004500546936082614
2019-07-11,0.006109515116615567,1.0159293988882105,0.006206836019921689,0.0006693151229742604,6.269497448632254,0.002282619578948549
2019-07-12,0.005879579547234554,1.0159325116852354,0.00597325601707514,0.0006693151229742604,6.269497448632254,0.004609534302066538
2019-07-15,0.005788226447490144,1.0159294359726314,0.005880429630080531,0.0006693151229742604,6.269497448632254,0.00017585372838413283
2019-07-16,0.0055598016076432635,1.0159306620524768,0.0056483729281334456,0.0006693151229742604,6.269497448632254,-0.003409584555010327
2019-07-17,0.00551046643189137,1.0159267909598302,0.005598230478843265,0.0006693151229742604,6.269497448632254,-0.006552665466093182
2019-07-18,0.005804946038567632,1.0159313311505713,0.00589742655621925,0.0006693151229742604,6.269497448632254,0.0035755977088190827
2019-07-19,0.005653838557854022,1.0159281362032886,0.0057438936684749255,0.0006693151229742604,6.269497448632254,-0.006195889464844692
2019-07-22,0.005880699062822751,1.0159344572934355,0.005974404810894846,0.0006693151229742604,6.269497448632254,0.002824701686250326
2019-07-23,0.005687325021437264,1.015936792725493,0.00577796274146642,0.0006693151229742604,6.269497448632254,0.00682414513927642
2019-07-24,0.005824647439588385,1.0159358763400497,0.0059174683009100525,0.0006693151229742604,6.269497448632254,0.004677192813475714
2019-07-25,0.0057435855354204006,1.0159348777941741,0.005835108869027711,0.0006693151229742604,6.269497448632254,-0.005276296483599537
2019-07-26,0.005850393748300173,1.015935771509447,0.0059436242863133825,0.0006693151229742604,6.269497448632254,0.007360535770783042
2019-07-29,0.006028507693703757,1.0159354103369898,0.0061245744375226265,0.0006693151229742604,6.269497448632254,-0.0016174219290574364
2019-07-30,0.005828902751253764,1.0159324125536007,0.005921771234621557,0.0006693151229742604,6.269497448632254,-0.0025819853720443708
2019-07-31,0.005695832085222838,1.015825639623548,0.005785972271159817,0.0006693151229742604,6.269497448632254,-0.01094520695213996
2019-08-01,0.00666584310207237,1.0128367915861025,0.006751411140719332,0.0006702642788479387,6.310827031329905,-0.009039527568806017
2019-08-02,0.007124430821497042,1.011970209050438,0.007209711747795746,0.0006702642788479387,6.310827031329905,-0.007309388539565105
2019-08-05,0.007286560574878629,1.0060631143725163,0.007330739825026386,0.0006702642788479387,6.310827031329905,-0.030230182169694777
2019-08-06,0.0122912460104372,1.0063971718506002,0.012369875223423971,0.0006702642788479387,6.310827031329905,0.012933023911166613
2019-08-07,0.012317921990983043,1.0064449657222465,0.012397310575984236,0.0006702642788479387,6.310827031329905,0.0007665823338588767
